epoch,accuracy,loss
156,0.5437616109848022,1.3418247699737549
157,0.540037214756012,1.3377264738082886
158,0.575419008731842,1.2790371179580688
159,0.5409683585166931,1.3509631156921387
160,0.5484171509742737,1.3066508769989014
161,0.5297951698303223,1.3653676509857178
162,0.5493482351303101,1.3222705125808716
163,0.5642458200454712,1.3340415954589844
164,0.5325884819030762,1.4005882740020752
165,0.5502793192863464,1.3264763355255127
166,0.566107988357544,1.256515622138977
167,0.5726256966590881,1.2698627710342407
168,0.5409683585166931,1.2791229486465454
169,0.5763500928878784,1.2476871013641357
170,0.5716946125030518,1.2800484895706177
171,0.5605214238166809,1.2807883024215698
172,0.5689013004302979,1.2233200073242188
173,0.5698323845863342,1.2752407789230347
174,0.5716946125030518,1.2471961975097656
175,0.5875232815742493,1.264591097831726
176,0.5986964702606201,1.183984637260437
177,0.5772811770439148,1.2578942775726318
178,0.5875232815742493,1.2252932786941528
179,0.5670391321182251,1.2616052627563477
180,0.583798885345459,1.231943964958191
181,0.5726256966590881,1.2149863243103027
182,0.575419008731842,1.2571258544921875
183,0.5800744891166687,1.2580983638763428
184,0.5921787619590759,1.202477216720581
185,0.566107988357544,1.2618352174758911
186,0.5847299695014954,1.2968794107437134
187,0.6061452627182007,1.1935261487960815
188,0.5819366574287415,1.1711994409561157
189,0.6024208664894104,1.2060028314590454
190,0.5912476778030396,1.2452222108840942
191,0.5558659434318542,1.3662296533584595
192,0.5977653861045837,1.1955336332321167
193,0.615456223487854,1.1310911178588867
194,0.5763500928878784,1.257527470588684
195,0.5810055732727051,1.251311182975769
196,0.5875232815742493,1.2559717893600464
197,0.5474860072135925,1.3071151971817017
198,0.609869658946991,1.1509896516799927
199,0.6080074310302734,1.146598219871521
200,0.5810055732727051,1.2007266283035278
201,0.6024208664894104,1.1630300283432007
202,0.601489782333374,1.1179442405700684
203,0.6061452627182007,1.1481032371520996
204,0.6005586385726929,1.1315594911575317
205,0.601489782333374,1.146920084953308
206,0.5884543657302856,1.2064123153686523
207,0.6135940551757812,1.131016731262207
208,0.6089385747909546,1.1372467279434204
209,0.6340782046318054,1.032806158065796
210,0.6284916400909424,1.090664029121399
211,0.6350092887878418,1.1383792161941528
212,0.6229050159454346,1.1057449579238892
213,0.6340782046318054,1.0491759777069092
214,0.6322160363197327,1.0712040662765503
215,0.6191806197166443,1.088077187538147
216,0.6117318272590637,1.1573446989059448
217,0.6396648287773132,1.044256329536438
218,0.6201117038726807,1.144223690032959
219,0.6163873076438904,1.108895182609558
220,0.6266294121742249,1.0611789226531982
221,0.6536312699317932,1.0014586448669434
222,0.6517691016197205,0.99715656042099
223,0.6396648287773132,1.0706425905227661
224,0.6340782046318054,1.0691657066345215
225,0.633147120475769,1.0744587182998657
226,0.6443203091621399,1.0178313255310059
227,0.6266294121742249,1.0602526664733887
228,0.6405959129333496,1.051121711730957
229,0.6527001857757568,1.02206289768219
230,0.6182495355606079,1.1646676063537598
231,0.6210428476333618,1.0853503942489624
232,0.6620111465454102,1.0345807075500488
233,0.6266294121742249,1.0351885557174683
234,0.6461824774742126,1.0761946439743042
235,0.6247672438621521,1.107906460762024
236,0.6554934978485107,1.0538235902786255
237,0.6499068737030029,1.0358312129974365
238,0.6564245820045471,1.0013397932052612
239,0.6545623540878296,1.0847687721252441
240,0.623836100101471,1.077155351638794
241,0.6657355427742004,1.0167210102081299
242,0.6564245820045471,0.9560853838920593
243,0.6508380174636841,1.040298342704773
244,0.6517691016197205,1.0097589492797852
245,0.6378026008605957,1.076790690422058
246,0.6182495355606079,1.1104559898376465
247,0.6610800623893738,1.011959195137024
248,0.6648044586181641,0.9916669130325317
249,0.6666666865348816,1.0069406032562256
250,0.6601489782333374,1.0315686464309692
251,0.6489757895469666,1.0566824674606323
252,0.6536312699317932,1.0073517560958862
253,0.6899441480636597,0.9076370596885681
254,0.6741154789924622,0.9404028654098511
255,0.6703910827636719,0.9432271718978882
256,0.6601489782333374,0.980326771736145
257,0.6769087314605713,0.9792331457138062
258,0.6703910827636719,1.0478847026824951
259,0.6461824774742126,1.0032548904418945
260,0.633147120475769,1.113559365272522
261,0.6759776473045349,0.9578840136528015
262,0.6824953556060791,0.9346572756767273
263,0.6666666865348816,0.9675011038780212
264,0.6722532510757446,0.9901193380355835
265,0.6554934978485107,1.0080093145370483
266,0.6750465631484985,0.9564071297645569
267,0.6778398752212524,0.953133225440979
268,0.6815642714500427,0.9366750121116638
269,0.6685288548469543,0.9496088624000549
270,0.6527001857757568,0.9979097843170166
271,0.6927374005317688,0.9222149848937988
272,0.6973929405212402,0.941125750541687
273,0.6927374005317688,0.8647199273109436
274,0.6815642714500427,0.944462239742279
275,0.673184335231781,0.943174421787262
276,0.7020484209060669,0.8502172231674194
277,0.685288667678833,0.9349910616874695
278,0.69366854429245,0.8970649242401123
279,0.6945996284484863,0.8790444135665894
280,0.6620111465454102,0.9498815536499023
281,0.7048417329788208,0.8278753161430359
282,0.6806331276893616,0.8601296544075012
283,0.7011173367500305,0.8701297044754028
284,0.6871508359909058,0.9358378648757935
285,0.6871508359909058,0.9111857414245605
286,0.7104282975196838,0.8530615568161011
287,0.7085661292076111,0.8448684215545654
288,0.7094972133636475,0.874662458896637
289,0.7048417329788208,0.856085479259491
290,0.6629422903060913,0.9525079131126404
291,0.6890130639076233,0.8928231000900269
292,0.6871508359909058,0.9279322028160095
293,0.6899441480636597,0.8680074214935303
294,0.7039105892181396,0.8448442816734314
295,0.7132216095924377,0.8607500195503235
296,0.7029795050621033,0.8462815880775452
297,0.7039105892181396,0.8402486443519592
298,0.6880819201469421,0.9102362990379333
299,0.7001861929893494,0.8348312377929688
0,0.7011173367500305,0.8641863465309143
1,0.7160149216651917,0.809449315071106
2,0.7234637141227722,0.8345229029655457
3,0.7001861929893494,0.9022854566574097
4,0.7001861929893494,0.9487104415893555
5,0.7281191945075989,0.7768397927284241
6,0.7094972133636475,0.8074960112571716
7,0.7346368432044983,0.7897738814353943
8,0.7150837779045105,0.8433024883270264
9,0.730912446975708,0.7946227788925171
10,0.7113593816757202,0.8747962713241577
11,0.6955307126045227,0.8868012428283691
12,0.7271881103515625,0.8317803144454956
13,0.7262569665908813,0.8161359429359436
14,0.7439478635787964,0.7893205881118774
15,0.730912446975708,0.8237534761428833
16,0.7318435907363892,0.8021323084831238
17,0.7523277401924133,0.7478398084640503
18,0.7374301552772522,0.7576575875282288
19,0.7225325703620911,0.8084616661071777
20,0.7383612394332886,0.7971341013908386
21,0.7383612394332886,0.7807508111000061
22,0.7346368432044983,0.769203245639801
23,0.7299813628196716,0.7556072473526001
24,0.7281191945075989,0.7703862190246582
25,0.7318435907363892,0.8457064628601074
26,0.7420856356620789,0.7827945947647095
27,0.7318435907363892,0.750210702419281
28,0.7560521364212036,0.7267580032348633
29,0.7337057590484619,0.7825808525085449
30,0.7262569665908813,0.8695394396781921
31,0.7160149216651917,0.8834258317947388
32,0.7150837779045105,0.880593478679657
33,0.7337057590484619,0.7925985455513
34,0.7234637141227722,0.8452883958816528
35,0.7448789477348328,0.7796499729156494
36,0.7392923831939697,0.7949126362800598
37,0.7327746748924255,0.7819357514381409
38,0.751396656036377,0.7191932201385498
39,0.7523277401924133,0.7468988299369812
40,0.7420856356620789,0.753787636756897
41,0.7467411756515503,0.7263420224189758
42,0.7299813628196716,0.7780083417892456
43,0.7653631567955017,0.6749391555786133
44,0.751396656036377,0.6908671259880066
45,0.7718808054924011,0.6738894581794739
46,0.751396656036377,0.7282460927963257
47,0.7383612394332886,0.7340282201766968
48,0.7532588243484497,0.7146908044815063
49,0.7551210522651672,0.7518565058708191
50,0.7737430334091187,0.6740667819976807
51,0.7597765326499939,0.7091220021247864
52,0.7458100318908691,0.7681512832641602
53,0.774674117565155,0.6864049434661865
54,0.783053994178772,0.6444729566574097
55,0.7551210522651672,0.697790265083313
56,0.7281191945075989,0.7649260759353638
57,0.7532588243484497,0.7223162651062012
58,0.7597765326499939,0.7123390436172485
59,0.751396656036377,0.7152615785598755
60,0.7607076168060303,0.7503535747528076
61,0.7607076168060303,0.7066503167152405
62,0.7793295979499817,0.6768405437469482
63,0.7877094745635986,0.6442071795463562
64,0.7662942409515381,0.6831923127174377
65,0.7597765326499939,0.7445883750915527
66,0.7793295979499817,0.6728820204734802
67,0.769087553024292,0.723538339138031
68,0.783053994178772,0.6384859085083008
69,0.7802606821060181,0.68875652551651
70,0.7458100318908691,0.7563644051551819
71,0.6648044586181641,1.3468081951141357
72,0.6778398752212524,0.9993073344230652
73,0.7439478635787964,0.738405168056488
74,0.7588454484939575,0.6725713014602661
75,0.7895717024803162,0.6455612778663635
76,0.7392923831939697,0.7665479779243469
77,0.7625698447227478,0.6828173995018005
78,0.7867783904075623,0.629426121711731
79,0.7951582670211792,0.6370718479156494
80,0.769087553024292,0.6955346465110779
81,0.8044692873954773,0.5854889154434204
82,0.7783985137939453,0.6517813205718994
83,0.7737430334091187,0.6742419600486755
84,0.8026070594787598,0.6782264709472656
85,0.7849162220954895,0.6484093070030212
86,0.7867783904075623,0.6323593258857727
87,0.7942271828651428,0.6085370182991028
88,0.7839850783348083,0.7158561944961548
89,0.7737430334091187,0.6724186539649963
90,0.7979515790939331,0.6240938901901245
91,0.7793295979499817,0.6845524907112122
92,0.7960894107818604,0.6078915596008301
93,0.7672253251075745,0.6666864156723022
94,0.7905027866363525,0.685758650302887
95,0.7960894107818604,0.5822970867156982
96,0.7700186371803284,0.662882387638092
97,0.7905027866363525,0.6228404641151428
98,0.8044692873954773,0.6101329922676086
99,0.8128491640090942,0.5757803320884705
100,0.7942271828651428,0.6173403263092041
101,0.7867783904075623,0.7036702632904053
102,0.7839850783348083,0.6324357390403748
103,0.7970204949378967,0.5857722759246826
104,0.8072625994682312,0.6382091045379639
105,0.826815664768219,0.5567160248756409
106,0.8081936836242676,0.5605955719947815
107,0.8035382032394409,0.6292926073074341
108,0.8184357285499573,0.5661453604698181
109,0.814711332321167,0.5834570527076721
110,0.80633145570755,0.608515739440918
111,0.8193668723106384,0.5801625847816467
112,0.7979515790939331,0.5955418348312378
113,0.7839850783348083,0.7009451389312744
114,0.769087553024292,0.6924383640289307
115,0.8221601247787476,0.5549983382225037
116,0.8044692873954773,0.6011515259742737
117,0.7979515790939331,0.6303662061691284
118,0.7467411756515503,0.9138022065162659
119,0.7662942409515381,0.719114363193512
120,0.7905027866363525,0.6689304709434509
121,0.7793295979499817,0.6187360286712646
122,0.809124767780304,0.6204313039779663
123,0.7998138070106506,0.607391893863678
124,0.8184357285499573,0.5529353618621826
125,0.8184357285499573,0.5556114315986633
126,0.8184357285499573,0.5200716853141785
127,0.7988826632499695,0.6144312024116516
128,0.8286778330802917,0.6010923981666565
129,0.8156424760818481,0.5732554793357849
0,0.0022831049282103777,3.582756519317627
1,0.007990867830812931,2.9632318019866943
2,0.014840182848274708,2.896239757537842
